OrderID,CustomerID,ManagerID,Quantity,Price,Freight,ShippedDate,Total
3518,DV06,man74,59,44.71,7,11/12/2020,2644.89
1560,WD25,man93,28,94.17,8,10/30/2020,2644.76
169,IY51,man40,49,53.73,9,10/16/2020,2641.77
420,XF85,man55,58,45.28,15,10/29/2020,2641.24
2555,KT70,man57,48,54.7,14,11/6/2020,2639.6
559,DH21,man40,39,67.37,12,11/11/2020,2639.43
1369,XN12,man46,71,37.1,5,10/21/2020,2639.1
2731,FV48,man49,29,90.71,8,11/11/2020,2638.59
108,LP24,man76,36,72.92,13,10/26/2020,2638.12
4802,EO00,man41,80,32.8,13,11/3/2020,2637
2584,JC66,man50,75,34.93,15,10/16/2020,2634.75
3733,EG43,man98,60,43.63,15,10/31/2020,2632.8
2331,GE98,man10,37,70.95,7,11/4/2020,2632.15
1051,WJ81,man11,49,53.45,12,10/27/2020,2631.05
1424,GC30,man50,87,30.08,14,11/4/2020,2630.96
1556,VA96,man45,62,42.34,5,10/16/2020,2630.08
4927,EV45,man08,64,40.93,9,10/30/2020,2628.52
3323,CJ83,man77,78,33.57,9,11/1/2020,2627.46
1488,NQ63,man04,59,44.35,10,11/2/2020,2626.65
1139,FK48,man20,27,97,6,10/31/2020,2625
3643,HO55,man75,89,29.42,6,11/4/2020,2624.38
3683,YX58,man83,76,34.33,14,11/12/2020,2623.08
3959,JL60,man95,57,45.75,13,10/14/2020,2620.75
2034,WR30,man77,74,35.23,13,10/16/2020,2620.02
2887,GN87,man75,30,87.07,6,10/30/2020,2618.1
1948,JM91,man10,38,68.55,13,11/5/2020,2617.9
1251,PV21,man95,51,51.23,5,11/9/2020,2617.73
1253,GO55,man22,39,66.95,6,10/27/2020,2617.05
1539,DZ41,man34,32,81.35,13,11/7/2020,2616.2
3891,TG95,man93,35,74.39,12,11/11/2020,2615.65
1305,MN13,man62,31,83.91,12,10/30/2020,2613.21
2924,JP62,man25,77,33.82,9,11/11/2020,2613.14
1452,OU19,man36,45,57.73,15,11/2/2020,2612.85
4977,KO98,man20,60,43.44,5,11/3/2020,2611.4
3253,NZ40,man70,40,64.82,14,10/27/2020,2606.8
4346,TL65,man72,74,35.1,9,10/19/2020,2606.4
2509,IN38,man60,56,46.41,5,10/28/2020,2603.96
4305,PK56,man48,30,86.29,15,11/12/2020,2603.7
2315,DH38,man59,68,38.19,6,10/16/2020,2602.92
61,AP70,man32,95,27.28,9,11/12/2020,2600.6
2976,TN97,man23,33,78.49,7,11/2/2020,2597.17
2128,WQ94,man04,29,89.23,7,10/24/2020,2594.67
3004,HL40,man33,27,95.66,10,10/24/2020,2592.82
485,YR41,man33,63,40.89,15,11/12/2020,2591.07
3128,LG32,man56,33,78.29,7,11/5/2020,2590.57
3759,LA42,man44,73,35.34,9,10/22/2020,2588.82
4625,HP60,man63,60,42.9,14,10/13/2020,2588
725,FO20,man59,54,47.81,6,10/23/2020,2587.74
3449,AL20,man96,65,39.67,8,10/14/2020,2586.55
3243,VP04,man85,30,85.93,8,10/22/2020,2585.9
4791,NF03,man37,74,34.8,9,11/3/2020,2584.2
3695,MW68,man30,44,58.47,11,10/29/2020,2583.68
375,QR37,man94,30,85.73,11,10/20/2020,2582.9
4917,UL64,man21,49,52.39,11,10/31/2020,2578.11
2971,UV99,man46,99,25.89,15,11/2/2020,2578.11
965,HH56,man98,88,29.21,6,10/14/2020,2576.48
4329,TU00,man36,28,91.6,11,10/20/2020,2575.8
4275,CR54,man19,55,46.54,15,11/8/2020,2574.7
1552,NS53,man00,57,44.89,15,10/29/2020,2573.73
2938,JB77,man62,32,80.07,10,11/5/2020,2572.24
1674,TC95,man23,44,58.31,6,11/6/2020,2571.64
4880,RB52,man91,56,45.78,7,10/24/2020,2570.68
1880,SI08,man80,41,62.43,9,11/10/2020,2568.63
4276,JD10,man18,47,54.4,10,10/31/2020,2566.8
2179,BK86,man52,93,27.49,10,11/6/2020,2566.57
3684,TH25,man53,50,51.13,10,10/22/2020,2566.5
2271,SF73,man04,47,54.44,7,10/31/2020,2565.68
2900,TK89,man69,35,72.95,12,10/25/2020,2565.25
1639,OB23,man63,100,25.53,11,11/10/2020,2564
195,UP46,man23,76,33.58,11,11/10/2020,2563.08
3176,AL85,man68,39,65.45,9,10/25/2020,2561.55
3819,VC60,man25,40,63.86,6,10/24/2020,2560.4
1972,HB53,man50,31,82.25,10,11/4/2020,2559.75
3165,WA80,man40,37,68.99,7,11/11/2020,2559.63
83,SF98,man73,80,31.84,12,10/29/2020,2559.2
3658,PI93,man54,42,60.76,6,10/23/2020,2557.92
2102,NC04,man50,35,72.88,7,10/14/2020,2557.8
241,AI88,man04,100,25.46,11,10/19/2020,2557
1828,MI00,man60,83,30.65,13,11/9/2020,2556.95
2503,GC04,man86,48,53.02,9,11/2/2020,2553.96
2756,TA20,man34,37,68.85,6,10/28/2020,2553.45
2093,QM23,man00,29,87.55,13,11/7/2020,2551.95
234,RG74,man47,44,57.7,13,10/21/2020,2551.8
1060,JB36,man20,30,84.6,13,10/14/2020,2551
4823,ZZ45,man25,86,29.58,7,11/7/2020,2550.88
3646,UR91,man12,65,39.12,6,10/23/2020,2548.8
1987,WI71,man40,46,55.25,7,10/17/2020,2548.5
3369,QJ80,man82,51,49.8,8,10/18/2020,2547.8
4260,OJ59,man45,50,50.76,8,10/27/2020,2546
3232,LO56,man38,61,41.6,7,11/8/2020,2544.6
3433,IL65,man68,90,28.2,5,11/2/2020,2543
622,KU70,man10,56,45.27,6,10/26/2020,2541.12
4751,BI07,man99,38,66.5,12,11/11/2020,2539
3718,MY85,man41,61,41.48,7,10/31/2020,2537.28
628,XJ89,man08,26,97.1,12,11/7/2020,2536.6
317,QP74,man19,57,44.37,7,10/25/2020,2536.09
4618,AV49,man74,72,35.06,11,11/8/2020,2535.32
2568,XP05,man61,48,52.68,6,10/24/2020,2534.64
2890,XY55,man75,95,26.6,6,11/5/2020,2533
2155,RU90,man04,51,49.45,11,11/5/2020,2532.95
541,MW79,man63,40,62.92,14,10/25/2020,2530.8
246,DU64,man97,40,63.03,9,11/4/2020,2530.2
3063,OK07,man14,76,33.12,10,10/25/2020,2527.12
4792,UO60,man86,66,38.07,13,11/4/2020,2525.62
2994,NN04,man37,51,49.24,14,10/21/2020,2525.24
905,FM46,man15,80,31.4,13,10/23/2020,2525
1185,MS64,man84,68,37.04,5,10/15/2020,2523.72
3562,NY20,man90,33,76,14,10/29/2020,2522
4918,IE01,man03,58,43.34,8,11/10/2020,2521.72
2714,ZW62,man12,73,34.36,13,10/30/2020,2521.28
3949,BA02,man17,26,96.5,10,10/25/2020,2519
1742,NC79,man99,56,44.72,13,10/23/2020,2517.32
1184,ME11,man11,36,69.69,7,10/17/2020,2515.84
4297,SJ36,man79,47,53.3,10,11/6/2020,2515.1
1807,DC65,man56,82,30.52,11,10/24/2020,2513.64
3067,YN29,man80,89,28.07,14,10/19/2020,2512.23
4293,EX37,man85,53,47.2,9,10/13/2020,2510.6
841,XT72,man40,35,71.33,13,11/1/2020,2509.55
4523,OH65,man74,44,56.83,7,11/3/2020,2507.52
1252,SV96,man88,34,73.54,7,10/26/2020,2507.36
3040,TP77,man52,87,28.67,12,11/1/2020,2506.29
3358,ES43,man34,66,37.76,14,11/6/2020,2506.16
2721,JA66,man33,32,77.92,10,10/14/2020,2503.44
4169,LC89,man42,72,34.62,10,11/11/2020,2502.64
4903,TQ50,man39,34,73.4,7,11/3/2020,2502.6
2993,QE82,man68,29,85.99,7,10/31/2020,2500.71
3723,SG58,man70,94,26.45,14,10/22/2020,2500.3
980,EQ53,man97,30,82.86,14,10/18/2020,2499.8
849,QQ91,man27,80,31.15,7,11/11/2020,2499
2859,OM51,man16,73,34.08,11,10/13/2020,2498.84
2785,GC63,man62,33,75.35,12,10/31/2020,2498.55
542,UV84,man95,72,34.51,13,10/17/2020,2497.72
3610,HS43,man50,47,52.9,11,11/3/2020,2497.3
1970,IY48,man21,64,38.91,6,10/17/2020,2496.24
2147,DU39,man84,32,77.65,11,11/2/2020,2495.8
4085,LW61,man59,30,82.6,15,10/31/2020,2493
3172,II50,man57,29,85.66,8,10/18/2020,2492.14
1142,ZR55,man93,61,40.67,11,10/14/2020,2491.87
960,JM77,man65,38,65.29,9,11/12/2020,2490.02
2499,KP47,man88,25,99.03,14,11/1/2020,2489.75
2660,DG39,man34,82,30.23,7,11/2/2020,2485.86
2686,NF11,man19,26,95.32,7,10/20/2020,2485.32
1866,FM79,man25,36,68.74,9,11/1/2020,2483.64
1380,BG56,man65,28,88.3,11,10/23/2020,2483.4
3382,KX10,man38,30,82.24,15,10/26/2020,2482.2
4785,NG67,man03,51,48.37,15,10/31/2020,2481.87
4172,XQ44,man53,87,28.35,14,10/24/2020,2480.45
2466,ES85,man49,35,70.47,11,11/1/2020,2477.45
2493,LK44,man97,67,36.84,7,10/31/2020,2475.28
4112,SR74,man38,61,40.37,11,10/24/2020,2473.57
3572,FZ00,man23,54,45.6,8,10/28/2020,2470.4
4210,DU75,man83,56,43.89,12,10/13/2020,2469.84
3074,HY05,man03,27,91.21,7,10/14/2020,2469.67
4099,MV55,man18,46,53.44,11,11/2/2020,2469.24
2664,WI86,man14,56,43.95,8,11/7/2020,2469.2
2074,DI09,man03,94,26.12,12,11/11/2020,2467.28
3001,RW57,man89,41,60.03,6,11/5/2020,2467.23
4515,GT72,man38,33,74.48,8,10/16/2020,2465.84
617,MF16,man98,70,35.01,14,10/27/2020,2464.7
3500,YP92,man94,85,28.87,10,11/11/2020,2463.95
4453,XP68,man30,51,48.19,6,10/21/2020,2463.69
4690,OB43,man44,68,36.02,14,11/1/2020,2463.36
3217,QT59,man54,68,36.1,7,11/9/2020,2461.8
2118,DK80,man90,84,29.15,12,10/24/2020,2460.6
3660,SS59,man36,90,27.24,8,10/31/2020,2459.6
530,DO36,man85,30,81.65,6,11/8/2020,2455.5
409,LC52,man86,42,58.19,11,10/28/2020,2454.98
4742,IF86,man33,78,31.27,14,11/6/2020,2453.06
7,TQ13,man91,28,87.27,9,10/23/2020,2452.56
4938,BL03,man86,60,40.72,8,10/24/2020,2451.2
616,YP76,man10,47,51.89,11,10/17/2020,2449.83
3980,XG88,man43,76,32.15,6,10/13/2020,2449.4
3058,LU45,man59,36,67.65,13,11/10/2020,2448.4
522,UD61,man17,36,67.72,10,11/3/2020,2447.92
3085,FA58,man92,46,53.06,6,11/6/2020,2446.76
2893,ZO59,man87,93,26.18,11,10/14/2020,2445.74
1321,BP50,man75,72,33.85,8,11/1/2020,2445.2
321,XJ94,man01,52,46.82,8,11/2/2020,2442.64
1435,IZ47,man13,80,30.42,8,10/28/2020,2441.6
1037,PY05,man54,67,36.29,10,11/10/2020,2441.43
2520,KN56,man99,36,67.52,8,10/24/2020,2438.72
1413,XN97,man16,72,33.7,12,10/24/2020,2438.4
4984,DK66,man73,27,89.97,8,10/31/2020,2437.19
2825,GV57,man75,47,51.52,15,10/31/2020,2436.44
2299,QC03,man37,38,63.89,7,10/13/2020,2434.82
3639,XN14,man05,79,30.71,8,10/16/2020,2434.09
1470,AH70,man99,31,78.27,6,10/27/2020,2432.37
3439,QW03,man39,77,31.47,9,10/19/2020,2432.19
4176,AC19,man50,100,24.21,11,10/13/2020,2432
3569,QU44,man24,28,86.5,9,10/17/2020,2431
1643,ZR83,man10,43,56.23,10,10/18/2020,2427.89
85,JG65,man71,59,41,8,11/6/2020,2427
1776,HJ68,man03,85,28.37,13,11/3/2020,2424.45
3152,TX89,man16,85,28.39,11,11/6/2020,2424.15
1020,PP87,man17,79,30.58,7,11/3/2020,2422.82
2216,UM11,man61,74,32.59,11,10/30/2020,2422.66
4079,DC13,man24,60,40.22,8,11/8/2020,2421.2
2992,QV38,man34,80,30.14,10,10/29/2020,2421.2
1298,LI76,man18,35,68.8,13,11/1/2020,2421
4214,WJ52,man45,77,31.3,10,11/1/2020,2420.1
1410,YP71,man31,25,96.48,7,11/1/2020,2419
2774,GA13,man02,65,37.04,10,11/11/2020,2417.6
1925,JL67,man46,91,26.49,7,11/2/2020,2417.59
1005,AT53,man77,43,55.91,13,10/24/2020,2417.13
2907,CK88,man24,69,34.88,9,10/21/2020,2415.72
137,ZN39,man28,36,66.96,5,10/21/2020,2415.56
3670,DR49,man35,80,30.05,11,10/22/2020,2415
1662,PF42,man39,38,63.35,5,10/21/2020,2412.3
893,ED63,man38,65,37,6,11/12/2020,2411
2891,NV86,man74,85,28.27,7,10/31/2020,2409.95
4860,CB46,man29,52,46.09,11,10/18/2020,2407.68
2811,KM74,man61,55,43.63,8,11/5/2020,2407.65
3091,OS01,man31,95,25.19,13,11/1/2020,2406.05
1770,YO73,man72,24,99.87,9,10/22/2020,2405.88
588,DN16,man52,66,36.26,12,11/10/2020,2405.16
1663,US56,man20,65,36.88,7,11/1/2020,2404.2
895,GH35,man45,28,85.47,10,11/4/2020,2403.16
2229,JT37,man90,71,33.77,5,10/28/2020,2402.67
3115,QZ64,man68,85,28.19,6,11/1/2020,2402.15
4534,TH39,man36,71,33.64,13,10/27/2020,2401.44
852,TV33,man27,55,43.41,13,11/5/2020,2400.55
1124,VI33,man36,83,28.81,5,11/3/2020,2396.23
3246,SP37,man39,38,62.82,9,10/27/2020,2396.16
4133,EN16,man05,33,72.2,12,10/17/2020,2394.6
1668,LV52,man65,96,24.81,12,10/19/2020,2393.76
4691,NU51,man94,33,72.1,14,11/1/2020,2393.3
808,JL43,man27,91,26.12,14,11/4/2020,2390.92
3318,MV56,man71,52,45.7,13,10/15/2020,2389.4
892,BY47,man04,64,37.25,5,10/30/2020,2389
438,SL64,man07,25,95.23,8,10/14/2020,2388.75
2426,CW27,man20,37,64.18,14,10/13/2020,2388.66
4038,CS08,man58,49,48.57,8,10/27/2020,2387.93
1753,ZF64,man86,90,26.36,14,10/15/2020,2386.4
1732,SB74,man80,76,31.32,6,10/16/2020,2386.32
1165,SF65,man57,56,42.38,12,10/22/2020,2385.28
1498,DR54,man33,33,72.06,7,11/11/2020,2384.98
2296,OD06,man28,79,30.09,7,10/15/2020,2384.11
1501,ET16,man45,59,40.25,9,10/30/2020,2383.75
1131,WQ46,man29,78,30.37,14,11/7/2020,2382.86
968,FC81,man41,48,49.47,6,11/7/2020,2380.56
230,IK81,man74,39,60.74,11,11/3/2020,2379.86
3900,XU68,man22,69,34.36,7,11/4/2020,2377.84
4348,SP79,man02,97,24.38,12,11/5/2020,2376.86
4829,RY91,man06,36,65.69,12,10/13/2020,2376.84
2125,PW39,man42,35,67.59,11,10/24/2020,2376.65
1884,XO27,man42,28,84.52,9,11/10/2020,2375.56
2054,UN14,man76,51,46.42,7,10/18/2020,2374.42
4685,OU67,man45,56,42.15,14,10/20/2020,2374.4
4248,OO58,man38,32,73.73,15,10/22/2020,2374.36
2871,KQ64,man46,47,50.21,11,10/27/2020,2370.87
1157,TP04,man86,37,63.76,11,11/3/2020,2370.12
3997,QO89,man41,52,45.3,12,11/9/2020,2367.6
2784,OP65,man54,45,52.39,9,10/20/2020,2366.55
3726,TM95,man28,28,84.01,13,11/8/2020,2365.28
4147,ZY23,man46,32,73.52,9,10/18/2020,2361.64
539,PK18,man21,93,25.32,6,10/19/2020,2360.76
3791,OS76,man20,97,24.21,12,10/31/2020,2360.37
3446,XY28,man52,67,35.11,8,10/27/2020,2360.37
3108,QT25,man36,67,35.13,6,10/24/2020,2359.71
1930,AN02,man44,53,44.32,10,11/11/2020,2358.96
4562,IE07,man18,61,38.43,10,10/31/2020,2354.23
1653,GO66,man41,64,36.62,10,10/22/2020,2353.68
1171,QY57,man15,61,38.34,14,11/10/2020,2352.74
2261,ZV20,man11,51,45.89,12,10/25/2020,2352.39
2474,RX41,man37,91,25.71,11,10/31/2020,2350.61
4613,PJ06,man66,72,32.51,8,11/7/2020,2348.72
423,OI21,man56,87,26.85,12,11/8/2020,2347.95
2156,PE85,man03,25,93.23,15,10/22/2020,2345.75
4749,XQ27,man77,61,38.27,11,10/31/2020,2345.47
614,LL87,man67,63,37.08,9,10/27/2020,2345.04
4734,NE35,man10,42,55.5,14,10/31/2020,2345
4889,SZ64,man94,29,80.46,11,10/19/2020,2344.34
4294,HU52,man31,28,83.31,11,10/15/2020,2343.68
536,OY20,man13,40,58.28,12,11/1/2020,2343.2
778,MJ14,man30,64,36.47,9,10/22/2020,2343.08
635,QC29,man67,99,23.61,5,10/19/2020,2342.39
3180,PX73,man74,82,28.42,10,10/17/2020,2340.44
249,LW02,man07,76,30.7,7,11/3/2020,2340.2
1625,TB28,man41,37,63.03,7,11/9/2020,2339.11
857,VJ51,man85,68,34.23,11,11/5/2020,2338.64
4524,UN49,man30,27,86.27,8,11/10/2020,2337.29
3594,MD80,man12,25,92.97,11,11/6/2020,2335.25
632,IG94,man81,48,48.36,12,10/13/2020,2333.28
2027,AM59,man61,49,47.26,13,11/1/2020,2328.74
3464,QF14,man40,63,36.74,12,10/13/2020,2326.62
1843,LT30,man35,37,62.49,12,10/31/2020,2324.13
3169,KN64,man95,47,49.18,12,10/24/2020,2323.46
3970,UX60,man69,27,85.6,11,10/21/2020,2322.2
174,HM18,man83,45,51.44,7,10/15/2020,2321.8
4476,YE66,man31,38,60.74,13,11/8/2020,2321.12
2733,CW45,man81,57,40.54,10,10/26/2020,2320.78
73,DT85,man96,77,30.02,9,10/24/2020,2320.54
374,DN54,man25,31,74.35,14,10/14/2020,2318.85
601,CU22,man06,64,36.12,7,10/17/2020,2318.68
3776,WE75,man49,34,67.8,13,10/24/2020,2318.2
2246,GD90,man57,32,72.22,7,11/4/2020,2318.04
1347,EA93,man73,25,92.18,13,10/23/2020,2317.5
2821,ZT25,man11,54,42.69,12,11/2/2020,2317.26
1988,ZA43,man41,43,53.61,12,10/23/2020,2317.23
4465,IW86,man79,42,55.02,6,11/3/2020,2316.84
935,PR92,man38,24,95.98,13,10/30/2020,2316.52
4483,SV40,man57,43,53.56,13,10/25/2020,2316.08
2439,GQ15,man55,43,53.6,9,11/12/2020,2313.8
4920,YR15,man84,47,49.12,5,10/13/2020,2313.64
1370,UT65,man98,91,25.33,7,10/27/2020,2312.03
2224,WZ74,man01,77,29.9,9,10/26/2020,2311.3
3818,EX84,man44,96,23.98,9,10/15/2020,2311.08
4551,LZ49,man98,80,28.73,12,10/19/2020,2310.4
1038,FE84,man74,74,31.07,11,11/2/2020,2310.18
3081,CL95,man17,43,53.55,6,11/3/2020,2308.65
1018,DU93,man85,43,53.4,12,10/21/2020,2308.2
2214,QQ17,man83,40,57.57,5,11/12/2020,2307.8
2480,XW33,man13,54,42.5,12,10/22/2020,2307
4854,LI38,man93,38,60.28,13,10/23/2020,2303.64
1274,AB87,man08,88,26.06,10,11/12/2020,2303.28
1857,ES65,man22,63,36.43,8,10/23/2020,2303.09
2266,AX31,man71,32,71.55,13,11/3/2020,2302.6
4113,AW98,man37,35,65.54,8,10/19/2020,2301.9
1801,JS47,man04,83,27.54,14,10/29/2020,2299.82
3170,QU49,man57,28,81.7,12,10/26/2020,2299.6
1374,XB07,man33,68,33.59,15,10/22/2020,2299.12
1574,EU89,man07,28,81.83,7,10/15/2020,2298.24
4460,DY24,man95,44,51.98,11,10/31/2020,2298.12
2544,HX47,man93,78,29.27,15,10/19/2020,2298.06
3681,YP32,man33,43,53.23,8,11/8/2020,2296.89
790,ZJ65,man37,63,36.17,14,10/18/2020,2292.71
3352,XX49,man82,92,24.85,6,11/12/2020,2292.2
1259,YZ34,man10,86,26.51,11,10/18/2020,2290.86
228,AX43,man66,70,32.53,13,10/21/2020,2290.1
3321,GM46,man24,23,99.22,8,11/10/2020,2290.06
384,MH18,man07,28,81.46,9,11/10/2020,2289.88
2469,HW21,man42,54,42.21,9,10/25/2020,2288.34
3060,BR98,man44,52,43.87,6,10/25/2020,2287.24
424,OW02,man82,92,24.78,7,10/27/2020,2286.76
289,SU83,man04,37,61.61,7,10/26/2020,2286.57
1811,IY62,man12,53,43.01,7,11/1/2020,2286.53
1094,AG39,man19,58,39.16,12,10/31/2020,2283.28
513,TY46,man19,42,53.93,14,11/10/2020,2279.06
1150,JJ17,man17,45,50.43,6,10/16/2020,2275.35
2089,NX46,man02,49,46.09,12,10/21/2020,2270.41
1471,BG85,man88,40,56.37,14,11/4/2020,2268.8
126,DT22,man31,33,68.38,12,10/29/2020,2268.54
1239,QK14,man96,46,49.11,9,10/19/2020,2268.06
4527,OC74,man46,38,59.53,5,10/21/2020,2267.14
2046,VR74,man83,100,22.52,14,10/14/2020,2266
4222,WD37,man44,60,37.58,11,10/13/2020,2265.8
4095,SF88,man96,60,37.58,8,11/7/2020,2262.8
1640,KP10,man94,74,30.46,8,11/7/2020,2262.04
3686,HT86,man07,66,34.09,12,10/29/2020,2261.94
2974,BF08,man81,45,50.1,7,10/22/2020,2261.5
4603,KA15,man38,68,33.09,11,10/14/2020,2261.12
2917,ZW31,man93,34,66,14,10/31/2020,2258
784,SW22,man00,34,65.99,13,11/12/2020,2256.66
4317,CP83,man32,45,49.89,11,11/3/2020,2256.05
913,AQ05,man34,96,23.41,8,10/20/2020,2255.36
1740,FP92,man37,58,38.73,9,11/4/2020,2255.34
4649,CW55,man14,56,39.97,15,10/18/2020,2253.32
3693,IC54,man11,24,93.39,11,11/2/2020,2252.36
4356,ZI18,man25,48,46.74,7,10/19/2020,2250.52
955,EY28,man50,73,30.69,10,11/9/2020,2250.37
1827,TJ48,man87,59,37.93,12,10/31/2020,2249.87
1217,UN29,man61,80,27.94,12,10/23/2020,2247.2
2614,TV41,man16,38,58.76,13,10/14/2020,2245.88
1148,PK35,man56,33,67.63,13,10/14/2020,2244.79
3107,NM18,man32,46,48.54,11,10/14/2020,2243.84
2819,HG75,man06,54,41.33,11,10/24/2020,2242.82
308,CF40,man63,57,39.19,8,11/12/2020,2241.83
1249,UW35,man12,90,24.79,10,10/18/2020,2241.1
1155,RT44,man67,59,37.78,10,10/13/2020,2239.02
1743,WG57,man53,40,55.63,13,10/30/2020,2238.2
4144,QL92,man26,23,96.99,7,10/31/2020,2237.77
1372,CJ67,man68,79,28.19,10,10/27/2020,2237.01
781,JK26,man81,31,71.79,11,10/30/2020,2236.49
2000,MR86,man45,43,51.74,8,10/13/2020,2232.82
3376,VT86,man07,27,82.36,9,10/14/2020,2232.72
544,DC72,man43,100,22.22,9,10/21/2020,2231
414,SH81,man91,67,33.09,13,10/19/2020,2230.03
1492,YS90,man22,81,27.44,7,11/8/2020,2229.64
1292,AJ12,man22,51,43.46,12,11/11/2020,2228.46
2397,GU24,man56,32,69.28,10,11/10/2020,2226.96
2262,EO94,man89,51,43.4,13,10/21/2020,2226.4
4369,UV07,man06,73,30.28,14,10/30/2020,2224.44
2776,XE88,man94,35,63.24,11,10/19/2020,2224.4
1140,PD95,man07,42,52.67,12,10/16/2020,2224.14
3357,YN81,man09,57,38.82,11,11/11/2020,2223.74
3504,OO82,man64,75,29.53,6,11/1/2020,2220.75
3526,QN89,man65,83,26.65,8,11/9/2020,2219.95
4355,UN73,man86,57,38.85,5,10/20/2020,2219.45
2239,OO39,man35,23,95.88,14,10/26/2020,2219.24
4717,MV59,man13,33,66.85,13,10/14/2020,2219.05
2511,PM44,man48,89,24.82,7,11/8/2020,2215.98
3729,BD14,man15,26,84.72,13,10/24/2020,2215.72
2587,HX93,man27,58,38,11,11/8/2020,2215
3,TH11,man49,63,35.04,7,11/1/2020,2214.52
1361,IJ87,man37,53,41.51,14,10/15/2020,2214.03
3690,WQ40,man46,97,22.7,10,10/22/2020,2211.9
4130,XK72,man90,47,46.77,11,10/18/2020,2209.19
231,KJ76,man68,41,53.57,11,10/26/2020,2207.37
3047,VR24,man22,75,29.25,12,10/26/2020,2205.75
3415,OG76,man65,24,91.22,13,10/30/2020,2202.28
2451,WQ25,man59,31,70.52,15,10/21/2020,2201.12
3894,NE88,man24,53,41.3,12,11/8/2020,2200.9
2145,CU34,man60,27,81.13,8,10/25/2020,2198.51
4423,KB65,man05,27,81.19,6,10/18/2020,2198.13
710,KA92,man07,57,38.32,13,11/10/2020,2197.24
2320,HZ70,man63,37,59.06,11,10/23/2020,2196.22
4789,HF47,man13,42,51.96,13,10/22/2020,2195.32
1235,PN85,man15,43,50.78,11,11/8/2020,2194.54
700,GR79,man13,87,25.12,9,11/4/2020,2194.44
269,XJ30,man86,26,83.81,14,10/13/2020,2193.06
3676,MU16,man14,28,78,9,10/17/2020,2193
3592,PN93,man63,88,24.81,9,10/22/2020,2192.28
4271,AB90,man21,90,24.23,11,11/6/2020,2191.7
1295,ZJ57,man11,23,94.66,12,10/30/2020,2189.18
328,TF99,man19,31,70.13,14,10/26/2020,2188.03
2492,EB95,man93,49,44.38,12,11/6/2020,2186.62
1730,MM25,man18,93,23.35,15,10/26/2020,2186.55
3871,ME36,man03,49,44.46,8,10/22/2020,2186.54
4395,RO24,man73,40,54.43,9,11/3/2020,2186.2
4357,HD87,man33,67,32.51,7,11/8/2020,2185.17
3621,SG54,man22,35,62.02,13,10/15/2020,2183.7
3496,VS93,man46,31,70.15,9,10/26/2020,2183.65
4873,HG58,man92,69,31.54,6,10/20/2020,2182.26
3523,YR78,man07,22,98.83,7,10/26/2020,2181.26
163,AR09,man71,39,55.61,12,10/30/2020,2180.79
1842,IV12,man83,80,27.19,5,10/14/2020,2180.2
2383,WZ22,man60,84,25.84,9,10/23/2020,2179.56
179,RV33,man69,28,77.25,14,10/16/2020,2177
4654,JK91,man68,45,48.13,11,10/29/2020,2176.85
3405,RC27,man36,45,48.06,14,10/13/2020,2176.7
1863,CG58,man08,24,90.15,13,10/20/2020,2176.6
3075,XM53,man02,69,31.38,11,11/6/2020,2176.22
2569,CM92,man54,86,25.2,9,10/24/2020,2176.2
3644,CM03,man71,64,33.8,12,10/22/2020,2175.2
641,ZW57,man68,79,27.42,8,10/24/2020,2174.18
3662,ZF31,man75,65,33.31,8,11/12/2020,2173.15
751,AZ46,man69,34,63.54,11,11/7/2020,2171.36
3898,LN63,man42,80,26.98,12,11/8/2020,2170.4
1133,ZI98,man39,61,35.41,8,10/26/2020,2168.01
171,JH42,man27,59,36.52,11,10/31/2020,2165.68
1310,FP98,man22,38,56.85,5,10/15/2020,2165.3
1593,WM07,man65,38,56.65,10,11/7/2020,2162.7
1661,OC04,man21,89,24.12,15,10/14/2020,2161.68
3549,QD45,man91,26,82.91,6,10/25/2020,2161.66
437,PU67,man26,24,89.41,15,10/28/2020,2160.84
2405,DG25,man16,75,28.66,11,10/31/2020,2160.5
1511,IM57,man13,45,47.87,6,10/21/2020,2160.15
4973,LF27,man71,100,21.51,7,10/24/2020,2158
4974,CQ06,man27,60,35.78,7,11/1/2020,2153.8
4908,DG65,man41,32,66.9,13,10/19/2020,2153.8
3151,YY21,man02,34,62.94,13,10/30/2020,2152.96
2715,XL42,man00,44,48.76,6,11/5/2020,2151.44
2909,CI57,man48,66,32.48,6,11/6/2020,2149.68
677,KN60,man23,58,36.81,14,10/13/2020,2148.98
1658,WQ02,man10,91,23.48,11,11/2/2020,2147.68
3236,AJ59,man29,92,23.18,13,10/14/2020,2145.56
4046,VR23,man76,42,50.79,11,10/24/2020,2144.18
2873,TS13,man06,22,97.16,6,11/10/2020,2143.52
2159,CC35,man53,100,21.36,7,11/3/2020,2143
2589,EE09,man67,85,25.1,8,10/15/2020,2141.5
2047,HT15,man55,85,25.07,9,11/10/2020,2139.95
3024,RR88,man98,25,85.13,11,11/4/2020,2139.25
1763,AA36,man09,56,37.87,14,10/18/2020,2134.72
2062,WE16,man95,48,44.32,7,10/27/2020,2134.36
565,EY29,man61,28,75.97,7,11/8/2020,2134.16
2130,QY01,man99,26,81.55,13,10/24/2020,2133.3
881,RK32,man65,26,81.74,8,10/23/2020,2133.24
2522,DI67,man16,30,70.74,11,11/9/2020,2133.2
